"biom_desc","circn","coordinates","gene","hallm","mm9_circ","prob_coding","refseqid","spliced_length","strand","HA_tr_2","X03_697_tr_2","X1R_tr_2","X3R_tr_2"
"utrophin_","hsa_circ_0003803","chr6:144811206-144814592","UTRN","_ESTROGEN_RESPONSE_EARLY","none","0.964127934774909","NM_007124","nA","-",0,0,0.40611564679115,0.138648872285532
"utrophin_","unknown","chr6:144843115-144844324","UTRN","_ESTROGEN_RESPONSE_EARLY","none","nA","NM_007124","nA","-",0,0,0.40611564679115,0.173311090356915
"utrophin_","unknown","chr6:144852187-144878447","UTRN","_ESTROGEN_RESPONSE_EARLY","none","nA","NM_007124","nA","-",0,0,0.16244625871646,0.0693244361427662
"utrophin_","hsa_circ_0001647","chr6:144858717-144860579","UTRN","_ESTROGEN_RESPONSE_EARLY","none","0.0919226512683469","NM_007124","nA","-",0.152442324208847,0,2.11180136331398,0.485271052999363
"utrophin_","unknown","chr6:144858717-144864006","UTRN","_ESTROGEN_RESPONSE_EARLY","none","nA","NM_007124","nA","-",0,0,1.05590068165699,0.242635526499682
"utrophin_","unknown","chr6:144858717-144872218","UTRN","_ESTROGEN_RESPONSE_EARLY","none","nA","NM_007124","nA","-",0,0,0.40611564679115,0
"utrophin_","unknown","chr6:144858717-144878447","UTRN","_ESTROGEN_RESPONSE_EARLY","none","nA","NM_007124","nA","-",0,0,0.40611564679115,0
"utrophin_","hsa_circ_0001648","chr6:145103057-145124283","UTRN","_ESTROGEN_RESPONSE_EARLY","none","0.885029816082702","NM_007124","nA","-",0.41921639157433,0,3.73626395047858,0.485271052999363
"utrophin_","unknown","chr6:145110329-145124283","UTRN","_ESTROGEN_RESPONSE_EARLY","none","nA","NM_007124","nA","-",0,0,0.16244625871646,0
"EPM2A__laforin_glucan_phosphatase_","unknown","chr6:145992374-146007432","EPM2A","_APICAL_SURFACE","none","nA","NM_001018041","nA","+",0,0,0,0.103986654214149
"TGF-beta_activated_kinase_1_(MAP3K7)_binding_protein_2_","hsa_circ_0078201","chr6:149699153-149700654","TAB2","_APICAL_SURFACE","none","0.999976418764859","NM_015093","nA","+",0,0,0,0.103986654214149
"glycoprotein_integral_membrane_1_","unknown","chr6:149893420-149903739","GINM1","_ESTROGEN_RESPONSE_EARLY","none","nA","NM_138785","nA","-",0.0762211621044236,0,0.48733877614938,0.0693244361427662
"katanin_catalytic_subunit_A1_","unknown","chr6:149944238-149959696","KATNA1","_G2M_CHECKPOINT","none","nA","NM_001204076","nA","+",0,0,0.24366938807469,0
"large_tumor_suppressor_kinase_1_","hsa_circ_0078224","chr6:149997395-150001593","LATS1","_MITOTIC_SPINDLE","none","0.99299935626288","NR_073033","nA","+",0,0,0.40611564679115,0
"protein-L-isoaspartate_(D-aspartate)_O-methyltransferase_","hsa_circ_0006936","chr6:150092297-150094305","PCMT1","_MITOTIC_SPINDLE","none","0.0125490912855036","NM_001252053","nA","+",0,0,0.48733877614938,0.381284398785214
"pleckstrin_homology_and_RhoGEF_domain_containing_G1_","hsa_circ_0078264","chr6:151116991-151122005","PLEKHG1","_MITOTIC_SPINDLE","none","0.253490050671397","NM_001029884","nA","-",0,0,1.05590068165699,0
"pleckstrin_homology_and_RhoGEF_domain_containing_G1_","unknown","chr6:151130240-151130870","PLEKHG1","_MITOTIC_SPINDLE","none","nA","NM_001029884","nA","+",0,0,0.40611564679115,0
"pleckstrin_homology_and_RhoGEF_domain_containing_G1_","unknown","chr6:151151717-151153341","PLEKHG1","_MITOTIC_SPINDLE","none","nA","NM_001029884","nA","-",0,0,0.24366938807469,0
"methylenetetrahydrofolate_dehydrogenase_(NADP+_dependent)_1_like_","hsa_circ_0002044","chr6:151203897-151206870","MTHFD1L","_G2M_CHECKPOINT","none","0.0302918837178293","NM_001242769","nA","-",0,0,0,0.0693244361427662
"methylenetetrahydrofolate_dehydrogenase_(NADP+_dependent)_1_like_","hsa_circ_0078277","chr6:151226785-151247431","MTHFD1L","_G2M_CHECKPOINT","none","0.268176889649264","NM_001242767","nA","-",0,0,0,0.0693244361427662
"methylenetetrahydrofolate_dehydrogenase_(NADP+_dependent)_1_like_","unknown","chr6:151243340-151247431","MTHFD1L","_G2M_CHECKPOINT","none","nA","NM_001242767","nA","-",0,0,0,0.0693244361427662
"methylenetetrahydrofolate_dehydrogenase_(NADP+_dependent)_1_like_","hsa_circ_0078288","chr6:151265621-151286173","MTHFD1L","_MITOTIC_SPINDLE","none","0.584082374385874","NM_001242767","nA","-",0,0,0.16244625871646,0
"methylenetetrahydrofolate_dehydrogenase_(NADP+_dependent)_1_like_","hsa_circ_0078293","chr6:151277130-151286173","MTHFD1L","_G2M_CHECKPOINT","none","0.587886848847454","NM_001242767","nA","-",0,0,0,0.0693244361427662
"methylenetetrahydrofolate_dehydrogenase_(NADP+_dependent)_1_like_","hsa_circ_0078297","chr6:151336015-151336829","MTHFD1L","_APICAL_SURFACE","none","0.0420714388110197","NM_001242767","nA","-",0,0.157782379179458,0.24366938807469,0.103986654214149
"A-kinase_anchoring_protein_12_","hsa_circ_0078299","chr6:151669845-151674887","AKAP12","_HYPOXIA","none","1","NM_005100","nA","-",0.266774067365483,0.368158884752069,0,0
"jumonji_and_AT-rich_interaction_domain_containing_2_","unknown","chr6:15374347-15468949","JARID2","_MITOTIC_SPINDLE","none","nA","NM_004973","nA","-",0,0,0.16244625871646,0
"jumonji_and_AT-rich_interaction_domain_containing_2_","hsa_circ_0075673","chr6:15410454-15468949","JARID2","_MITOTIC_SPINDLE","none","0.0534139271354142","NM_004973","nA","-",0,0,0.32489251743292,0
"opioid_receptor_mu_1_","hsa_circ_0078336","chr6:154520801-154535410","OPRM1","_MITOTIC_SPINDLE","none","0.0623562834343542","NM_001008503","nA","+",0,0,0.24366938807469,0
"SR-related_CTD_associated_factor_8_","hsa_circ_0078363","chr6:155095122-155109156","SCAF8","_UV_RESPONSE_DN","none","0.25881988749244","NM_014892","nA","-",0,0,0,0.0693244361427662
"SR-related_CTD_associated_factor_8_","hsa_circ_0001654","chr6:155095122-155116273","SCAF8","_UV_RESPONSE_DN","none","0.908301076983006","NM_014892","nA","+",0,0,1.54323945780637,0.831893233713194
"SR-related_CTD_associated_factor_8_","unknown","chr6:155095122-155126620","SCAF8","_UV_RESPONSE_DN","none","nA","NM_014892","nA","-",0,0,0.16244625871646,0
"SR-related_CTD_associated_factor_8_","hsa_circ_0078373","chr6:155108994-155114110","SCAF8","_UV_RESPONSE_DN","none","0.0178598639309471","NM_014892","nA","+",0,0,0.56856190550761,0.0693244361427662
"SR-related_CTD_associated_factor_8_","hsa_circ_0007981","chr6:155108994-155116273","SCAF8","_UV_RESPONSE_DN","none","0.311906120035348","NM_014892","nA","+",0,0,0.40611564679115,0.138648872285532
"dystrobrevin_binding_protein_1_","hsa_circ_0075680","chr6:15615497-15627706","DTNBP1","_MITOTIC_SPINDLE","none","0.480880424189446","NM_032122","nA","+",0,0,0.32489251743292,0
"dystrobrevin_binding_protein_1_","hsa_circ_0008418","chr6:15615497-15638035","DTNBP1","_MITOTIC_SPINDLE","none","0.480045524056701","NM_032122","nA","+",0,0,0.812231293582301,0.0693244361427662
"AT-rich_interaction_domain_1B_","hsa_circ_0078389","chr6:157150360-157150555","ARID1B","_UV_RESPONSE_DN","none","0.598169870878243","NM_017519","nA","+",0,0,0.974677552298761,0
"AT-rich_interaction_domain_1B_","hsa_circ_0008519","chr6:157150360-157222659","ARID1B","_UV_RESPONSE_DN","none","0.91319003520458","NM_017519","nA","-",0,0,2.35547075138867,0.242635526499682
"AT-rich_interaction_domain_1B_","hsa_circ_0078399","chr6:157222509-157256710","ARID1B","_UV_RESPONSE_DN","none","0.532970217003057","NM_017519","nA","-",0,0,1.94935510459752,0.485271052999363
"AT-rich_interaction_domain_1B_","hsa_circ_0001658","chr6:157357968-157406039","ARID1B","_HYPOXIA","none","0.00146678574299695","NM_017519","nA","-",0.304884648417694,0.105188252786305,5.6856190550761,1.45581315899809
"AT-rich_interaction_domain_1B_","hsa_circ_0004019","chr6:157357968-157431695","ARID1B","_UV_RESPONSE_DN","none","0.0014595757960761","NM_017519","nA","-",0.114331743156635,0,1.6244625871646,0.173311090356915
"AT-rich_interaction_domain_1B_","hsa_circ_0078408","chr6:157405795-157406039","ARID1B","_UV_RESPONSE_DN","none","0.0109442488096511","NM_017519","nA","-",0,0,0.24366938807469,0
"AT-rich_interaction_domain_1B_","hsa_circ_0004381","chr6:157405795-157431695","ARID1B","_UV_RESPONSE_DN","none","0.0229432855999046","NM_017519","nA","+",0.114331743156635,0,2.76158639817982,0.173311090356915
"AT-rich_interaction_domain_1B_","hsa_circ_0006305","chr6:157431605-157454341","ARID1B","_UV_RESPONSE_DN","none","0.238497312663339","NM_017519","nA","-",0,0,1.38079319908991,0.173311090356915
"tubby_like_protein_4_","hsa_circ_0002073","chr6:158870027-158873300","TULP4","_UV_RESPONSE_DN","none","0.961065426818626","NM_001007466","nA","-",0,0,0,0.138648872285532
"tubby_like_protein_4_","hsa_circ_0078467","chr6:158870027-158882761","TULP4","_UV_RESPONSE_DN","none","0.990583124453229","NM_001007466","nA","-",0,0,0.24366938807469,0
"transmembrane_protein_181_","hsa_circ_0004587","chr6:158994451-159010814","TMEM181","_UV_RESPONSE_DN","none","0.846268229170664","NM_020823","nA","-",0.114331743156635,0,0.56856190550761,0.658582143356279
"transmembrane_protein_181_","unknown","chr6:158994451-159046786","TMEM181","_UV_RESPONSE_DN","none","nA","NM_020823","nA","-",0,0,0,0.138648872285532
"transmembrane_protein_181_","hsa_circ_0001661","chr6:159001971-159010814","TMEM181","_HYPOXIA","none","0.544964830071402","NM_020823","nA","-",0.114331743156635,0.105188252786305,0.974677552298761,0.831893233713194
"transmembrane_protein_181_","hsa_circ_0003345","chr6:159004985-159006457","TMEM181","_UV_RESPONSE_DN","none","0.104341504322445","NM_020823","nA","-",0,0,0.56856190550761,0
"transmembrane_protein_181_","hsa_circ_0001663","chr6:159004985-159010814","TMEM181","_UV_RESPONSE_DN","none","0.545726154098563","NM_020823","nA","-",0,0,2.68036326882159,0.762568797570428
"superoxide_dismutase_2_","hsa_circ_0004662","chr6:160103505-160109274","SOD2","_TNFA_SIGNALING_VIA_NFKB","none","0.0413530771817414","NM_001024465","nA","+",0,0,0.16244625871646,0
"mitogen-activated_protein_kinase_kinase_kinase_4_","hsa_circ_0078617","chr6:161455290-161471011","MAP3K4","_UV_RESPONSE_DN","none","0.999988044713421","NM_005922","nA","+",0.114331743156635,0,0,0
"ataxin_1_","hsa_circ_0007132","chr6:16326624-16328701","ATXN1","_UV_RESPONSE_DN","none","0.999999999040659","NM_000332","nA","-",0.342995229469906,0,2.27424762203044,0.173311090356915
"QKI__KH_domain_containing_RNA_binding_","hsa_circ_0005328","chr6:163876310-163899928","QKI","_TNFA_SIGNALING_VIA_NFKB","none","0.18564756307182","NM_006775","nA","+",0,0,0.56856190550761,0
"ataxin_1_","hsa_circ_0002353","chr6:16586010-16658132","ATXN1","_UV_RESPONSE_DN","none","0.000882484097862315","NM_000332","nA","-",0.0762211621044236,0,0.48733877614938,0
"ataxin_1_","hsa_circ_0004032","chr6:16658006-16753578","ATXN1","_UV_RESPONSE_DN","none","0.00143199178155506","NM_000332","nA","+",0,0,0.24366938807469,0
"FGFR1_oncogene_partner_","hsa_circ_0004556","chr6:167435896-167438382","FGFR1OP","_MYC_TARGETS_V1","none","0.101813866962372","NM_001278690","nA","-",0,0,0.32489251743292,0.103986654214149
"FGFR1_oncogene_partner_","hsa_circ_0004558","chr6:167435896-167447459","FGFR1OP","_MYC_TARGETS_V1","none","0.760635329031849","NM_001278690","nA","+",0,0,0.731008164224071,0.138648872285532
"afadin__adherens_junction_formation_factor_","unknown","chr6:168271062-168290006","AFDN","_MYC_TARGETS_V1","none","nA","NM_001040000","nA","+",0.114331743156635,0,0.40611564679115,0.103986654214149
"WD_repeat_domain_27_","hsa_circ_0003130","chr6:170033042-170052104","WDR27","_MYC_TARGETS_V1","none","0.990032321626695","NM_001202550","nA","+",0,0,0.16244625871646,0.0693244361427662
"WD_repeat_domain_27_","hsa_circ_0078738","chr6:170033042-170058454","WDR27","_UV_RESPONSE_DN","none","0.989987310621154","NM_001202550","nA","+",0,0,0,0.103986654214149
"ER_membrane_associated_RNA_degradation_","hsa_circ_0078762","chr6:170159933-170168267","ERMARD","_MYC_TARGETS_V1","none","0.532571239221504","NM_001278531","nA","+",0,0,0.32489251743292,0.103986654214149
"ER_membrane_associated_RNA_degradation_","hsa_circ_0004237","chr6:170162524-170168267","ERMARD","_MYC_TARGETS_V1","none","0.057159412718859","NM_001278531","nA","-",0,0,0.32489251743292,0.311959962642448
"family_with_sequence_similarity_120B_","hsa_circ_0001666","chr6:170626457-170639638","FAM120B","_UV_RESPONSE_DN","none","0.999999979081195","NM_032448","nA","+",0.190552905261059,0,0,0
"proteasome_subunit_beta_1_","hsa_circ_0006107","chr6:170852688-170858201","PSMB1","_MYC_TARGETS_V1","none","0.183986196438315","NM_002793","nA","-",0,0,0.64978503486584,0
"cyclase_associated_actin_cytoskeleton_regulatory_protein_2_","hsa_circ_0002245","chr6:17507399-17514185","CAP2","_EPITHELIAL_MESENCHYMAL_TRANSITION","none","0.337297858795382","NM_006366","nA","-",0,0,0,0.173311090356915
"nucleoporin_153_","unknown","chr6:17628885-17629770","NUP153","_E2F_TARGETS","none","nA","NM_001278209","nA","+",0,0,0.16244625871646,0
"nucleoporin_153_","hsa_circ_0007370","chr6:17646297-17649531","NUP153","_E2F_TARGETS","none","0.1466184551183","NM_001278209","nA","+",0,0,0.40611564679115,0
"nucleoporin_153_","hsa_circ_0075728","chr6:17661883-17665616","NUP153","_E2F_TARGETS","none","0.344449930631991","NM_001278209","nA","+",0.0762211621044236,0,0,0.0693244361427662
"nucleoporin_153_","hsa_circ_0002492","chr6:17665469-17669259","NUP153","_E2F_TARGETS","none","0.0176037195515964","NM_001278209","nA","+",0,0.105188252786305,0.893454422940531,0.173311090356915
"nucleoporin_153_","hsa_circ_0007268","chr6:17665469-17669777","NUP153","_E2F_TARGETS","none","0.252605494277249","NM_001278209","nA","+",0,0,0.974677552298761,0.173311090356915
"nucleoporin_153_","hsa_circ_0075737","chr6:17669523-17675264","NUP153","_E2F_TARGETS","none","0.0281619978279771","NM_001278209","nA","+",0,0,0.40611564679115,0.0693244361427662
"kinesin_family_member_13A_","hsa_circ_0007867","chr6:17764385-17765177","KIF13A","_E2F_TARGETS","none","0.896074562205239","NM_001105568","nA","-",0.0762211621044236,0,0.32489251743292,0
"kinesin_family_member_13A_","hsa_circ_0075748","chr6:17772138-17779330","KIF13A","_E2F_TARGETS","none","0.0583154271448835","NM_001105568","nA","-",0,0,0,0.103986654214149
"lysine_demethylase_1B_","hsa_circ_0001580","chr6:18160113-18166609","KDM1B","_E2F_TARGETS","none","0.635864331462197","NM_153042","nA","-",0.0762211621044236,0,1.54323945780637,0.138648872285532
"lysine_demethylase_1B_","hsa_circ_0075792","chr6:18212718-18214012","KDM1B","_E2F_TARGETS","none","0.179995899508217","NM_153042","nA","-",0,0,0.32489251743292,0.0693244361427662
"lysine_demethylase_1B_","hsa_circ_0001581","chr6:18215237-18218116","KDM1B","_E2F_TARGETS","none","0.841392331845028","NM_153042","nA","+",0,0,0.48733877614938,0.242635526499682
"DEK_proto-oncogene_","hsa_circ_0075796","chr6:18236682-18258636","DEK","_E2F_TARGETS","none","0.995786563176673","NM_001134709","nA","+",0.228663486313271,0.105188252786305,0,0
"CDK5_regulatory_subunit_associated_protein_1_like_1_","hsa_circ_0001582","chr6:20546576-20548936","CDKAL1","_KRAS_SIGNALING_DN","none","0.344883520487286","NM_017774","nA","+",0,0,0.64978503486584,0.138648872285532
"CDK5_regulatory_subunit_associated_protein_1_like_1_","hsa_circ_0075809","chr6:20758825-20781496","CDKAL1","_KRAS_SIGNALING_DN","none","0.0093457681078467","NM_017774","nA","-",0,0,0.24366938807469,0
"CDK5_regulatory_subunit_associated_protein_1_like_1_","hsa_circ_0008086","chr6:20781375-20846409","CDKAL1","_KRAS_SIGNALING_DN","none","0.0123112043015568","NM_017774","nA","-",0,0,0,0.103986654214149
"cancer_susceptibility_15_(non-protein_coding)_","hsa_circ_0075819","chr6:21783862-21802971","CASC15","_KRAS_SIGNALING_DN","none","0.00496377530723831","NR_015410","nA","-",0,0,0.48733877614938,0.103986654214149
"cancer_susceptibility_15_(non-protein_coding)_","unknown","chr6:21909700-21979291","CASC15","_KRAS_SIGNALING_DN","none","nA","NR_015410","nA","-",0,0,0.24366938807469,0.103986654214149
"cancer_susceptibility_15_(non-protein_coding)_","hsa_circ_0075828","chr6:22020567-22020771","CASC15","_E2F_TARGETS","none","0.00781194211150097","NR_015410","nA","-",0.609769296835389,0.525941263931527,8.04108980646478,3.43155958906693
"cancer_susceptibility_15_(non-protein_coding)_","hsa_circ_0075829","chr6:22020567-22056919","CASC15","_KRAS_SIGNALING_DN","none","0.205087068102648","NR_015410","nA","-",0.114331743156635,0,1.6244625871646,0.346622180713831
"cancer_susceptibility_15_(non-protein_coding)_","hsa_circ_0075830","chr6:22020567-22111149","CASC15","_KRAS_SIGNALING_DN","none","0.203536067633999","NR_015410","nA","-",0.114331743156635,0,0.974677552298761,0.485271052999363
"cancer_susceptibility_15_(non-protein_coding)_","hsa_circ_0075832","chr6:22056774-22111149","CASC15","_KRAS_SIGNALING_DN","none","0.00430185304060452","NR_015410","nA","-",0,0,0.893454422940531,0.485271052999363
"MRS2__magnesium_transporter_","hsa_circ_0075834","chr6:24405395-24418806","MRS2","_KRAS_SIGNALING_DN","none","0.990008000160294","NM_020662","nA","-",0,0,0.48733877614938,0
"tripartite_motif_containing_38_","unknown","chr6:25966562-25969648","TRIM38","_KRAS_SIGNALING_DN","none","nA","NM_006355","nA","-",0,0,0.48733877614938,0
"butyrophilin_subfamily_2_member_A2_","hsa_circ_0001590","chr6:26385242-26388522","BTN2A2","_KRAS_SIGNALING_DN","none","0.995674459820144","NM_001197238","nA","+",0,0,0.32489251743292,0
"zinc_finger_protein_184_","hsa_circ_0075902","chr6:27424604-27435699","ZNF184","_HEME_METABOLISM","none","0.00323648615520367","NM_007149","nA","+",0,0,0,0.0693244361427662
"receptor_interacting_serine/threonine_kinase_1_","hsa_circ_0001571","chr6:3076997-3078169","RIPK1","_PI3K_AKT_MTOR_SIGNALING","none","0.958656267852192","NM_003804","nA","-",0,0,0.16244625871646,0.0693244361427662
"glutamate_metabotropic_receptor_4_","hsa_circ_0076041","chr6:34100754-34101636","GRM4","_HEME_METABOLISM","none","0.991070096779379","NM_000841","nA","-",0,0,0,0.138648872285532
"solute_carrier_family_22_member_23_","hsa_circ_0075504","chr6:3410421-3416089","SLC22A23","_MTORC1_SIGNALING","none","0.0165083442251858","NM_021945","nA","+",0,0,0,0.207973308428299
"chromosome_6_open_reading_frame_106_","hsa_circ_0009095","chr6:34574331-34614575","C6orf106","_KRAS_SIGNALING_DN","none","0.727755619298103","NM_022758","nA","+",0,0,0.32489251743292,0
"chromosome_6_open_reading_frame_106_","unknown","chr6:34614377-34622556","C6orf106","_KRAS_SIGNALING_DN","none","nA","NM_022758","nA","+",0,0,0.24366938807469,0.0693244361427662
"UHRF1_binding_protein_1_","hsa_circ_0076055","chr6:34789429-34791125","UHRF1BP1","_KRAS_SIGNALING_DN","none","0.0732961596795335","NM_017754","nA","-",0,0,0.32489251743292,0.138648872285532
"DEF6__guanine_nucleotide_exchange_factor_","hsa_circ_0076125","chr6:35280078-35280549","DEF6","_P53_PATHWAY","none","0.96295405459523","NM_022047","nA","-",0,0,0.893454422940531,0.242635526499682
"FK506_binding_protein_5_","hsa_circ_0001599","chr6:35586872-35610620","FKBP5","_ESTROGEN_RESPONSE_EARLY","none","0.913536763283188","NM_001145776","nA","+",0,0,1.29957006973168,0
"FK506_binding_protein_5_","hsa_circ_0076157","chr6:35604790-35610620","FKBP5","_ESTROGEN_RESPONSE_EARLY","none","0.503277601406504","NM_001145776","nA","+",0,0,0,0.138648872285532
"mitogen-activated_protein_kinase_14_","hsa_circ_0076179","chr6:36020475-36027124","MAPK14","_G2M_CHECKPOINT","none","0.0628607686242268","NM_139013","nA","-",0,0,0.24366938807469,0.103986654214149
